id,title,artist,file_path,duration_ms,item_type,energy_category,last_played_timestamp,intro_duration,outro_duration,music_pool_id,punch_ms,bpm,source_url,year,explicit,verified,is_served,cue_in_ms,cue_out_ms,danceability,energy_score,valence
11058,Almost Doesn't Count,Brandy,Music/Brandy - Almost Doesn’t Count.mp3,218000,Music,Unassigned,1782813137.0,1370,3122,3.0,10333,71,https://music.youtube.com/playlist?list=OLAK5uy_m_gO8Djkm2nx9duM72HsOMuTqid0fNfh4,1998.0,0,1,0,0,0,0.69,0.5,0.0
11061,Blowin' in the Wind,Stevie Wonder,Music/Stevie Wonder - Blowin' in the Wind.mp3,183936,Music,Unassigned,1784915814.0,10635,1454,3.0,13560,104,https://music.youtube.com/playlist?list=OLAK5uy_kKDr3mj57OqC6RcbMRbjearrbQDGOaync,2004.0,0,1,0,0,0,0.61,0.63,0.0
11066,There Goes My Baby,Charlie Wilson,Music/Charlie Wilson - There Goes My Baby.mp3,207000,Music,Unassigned,1783799230.0,13491,3377,3.0,36432,81,https://music.youtube.com/playlist?list=OLAK5uy_lhD_Iib0SECmv-sa156ENBYHaJOZrondU,2009.0,0,1,0,0,0,0.6,0.91,0.0
11075,Find Myself in You,Brian McKnight,Music/Brian McKnight - Find Myself in You.mp3,253000,Music,Unassigned,1783774319.0,302,6767,3.0,10844,170,https://music.youtube.com/playlist?list=OLAK5uy_n2WQq6uNXc8T9JW7KDtf3N2Br74dzXAKo,2006.0,0,1,0,0,0,0.7,0.79,0.0
11076,I'm So Into You,SWV,Music/SWV - I’m So Into You.mp3,278000,Music,Unassigned,1784804121.0,209,8114,3.0,18367,99,https://music.youtube.com/playlist?list=OLAK5uy_lWge1BxzqgVp-BsvOMvRYlDiBGJDj6SGw,1992.0,0,1,0,0,0,0.85,0.93,0.0
11077,Baby,Brandy,Music/Brandy - Baby.mp3,261000,Music,Unassigned,1785426938.0,1672,1032,3.0,32508,91,https://music.youtube.com/playlist?list=OLAK5uy_mLsuQ14jVQBWpQI8esCSd_8wEA0MAZQ_M,1994.0,0,1,0,0,0,0.81,0.97,0.0
11080,Love Makes a Woman,Barbara Acklin,Music/Barbara Acklin - Love Makes a Woman.mp3,176000,Music,Unassigned,1785383560.0,8568,5676,3.0,34157,117,https://music.youtube.com/playlist?list=OLAK5uy_l856_e3Im5L28ZQd7SV8xxp3XUkNwrKY0,2002.0,0,1,0,0,0,0.6,0.52,0.0
11083,What You Won't Do for Love,Bobby Caldwell,Music/Bobby Caldwell - What You Won’t Do for Love.mp3,286000,Music,Unassigned,1783720804.0,163,5838,3.0,12655,86,https://music.youtube.com/playlist?list=OLAK5uy_kgyIYngndKb0qXUHVMJz3KMy6rNAKDVGA,1991.0,0,1,0,0,0,0.65,0.53,0.0
11087,Try Sleeping With a Broken Heart,Alicia Keys,Music/Alicia Keys - Try Sleeping With a Broken Heart.mp3,249000,Music,Unassigned,1783753317.0,19365,6512,3.0,12307,56,https://music.youtube.com/playlist?list=OLAK5uy_lBMhq74SSVoKrFqKuBB6WgArPeB9NB1cc,2009.0,0,1,0,0,0,0.5,0.84,0.0
11088,Candy Rain,Soul for Real,Music/Soul for Real - Candy Rain.mp3,271000,Music,Unassigned,1785376528.0,10542,15707,3.0,53220,188,https://music.youtube.com/playlist?list=OLAK5uy_kHOEX68GelMzjy8lYwrSsva_6Dh1uHuOE,1995.0,0,1,0,0,0,0.58,0.99,0.0
11095,That Girl,Stevie Wonder,Music/Stevie Wonder - That Girl.mp3,314000,Music,Unassigned,1784822986.0,14048,6233,3.0,17461,108,https://music.youtube.com/playlist?list=OLAK5uy_myAqX84o2IIqYHxcZIftlLS2LNvxSzccw,1999.0,0,1,0,0,0,0.0,0.0,0.0
11098,Emotional,Carl Thomas,Music/Carl Thomas - Emotional.mp3,276000,Music,Unassigned,1784919852.0,464,2495,3.0,28584,83,https://music.youtube.com/playlist?list=OLAK5uy_lR4Rd2SzTxcgWxLk5ClmeD9TbEAyb_8Pw,2000.0,0,1,0,0,0,0.55,0.4499999999999999,0.0
11100,Before You Walk Out of My Life,Monica,Music/Monica - Before You Walk Out of My Life.mp3,292000,Music,Unassigned,1785481204.0,48460,1914,3.0,44861,169,https://music.youtube.com/playlist?list=OLAK5uy_ltl5jTfIcLjXHsUExTULSAexAcnqbAle4,1995.0,0,1,0,0,0,0.56,0.77,0.0
11102,Love School,Avant,Music/Avant - Love School.mp3,244824,Music,Unassigned,1783750587.0,3390,6052,3.0,46904,83,https://music.youtube.com/playlist?list=OLAK5uy_kY5mZBCBj3dFRhSu3ETl_DUc7ZLBlF0rU,2002.0,0,1,0,0,0,0.45,0.96,0.0
11105,Always Be My Baby,Mariah Carey,Music/Mariah Carey - Always Be My Baby.mp3,253000,Music,Throwbacks,1785408946.0,12376,7975,3.0,25263,78,https://music.youtube.com/playlist?list=OLAK5uy_k8jadylxvmaJLLqrXd_de4dHOdWU83ID8,1995.0,0,1,0,0,0,0.65,0.54,0.0
11106,No One,Alicia Keys,Music/Alicia Keys - No One.mp3,248000,Music,Unassigned,1785363051.0,70,7835,3.0,18065,89,https://music.youtube.com/playlist?list=OLAK5uy_nPfSk0GDFVw4qAZWdNDTI3PLo-RkhwlZA,2007.0,0,1,0,0,0,0.65,0.97,0.0
11108,For You I Will,Monica,Music/Monica - For You I Will.mp3,294000,Music,Unassigned,1783789204.0,14466,3725,3.0,19783,123,https://music.youtube.com/playlist?list=OLAK5uy_kECuqdfFCjfGDOeWlm_XKdLnGw9AiMECo,1998.0,0,1,0,0,0,0.66,0.75,0.0
11112,Pretty Wings,Maxwell,Music/Maxwell - Pretty Wings.mp3,255000,Music,Unassigned,1784805044.0,8661,10761,3.0,32670,115,https://music.youtube.com/playlist?list=OLAK5uy_mV11IW3t3TOZc2XneD3gaPyrtSLQ_1xe8,2009.0,0,1,0,0,0,0.57,0.74,0.0
11115,On Our Own,Bobby Brown,Music/Bobby Brown - On Our Own.mp3,275000,Music,Unassigned,1783387498.0,1509,8857,7.0,43305,103,,1989.0,0,1,0,0,0,0.0,0.0,0.0
11116,Fallin',Alicia Keys,Music/Alicia Keys - Fallin’.mp3,210000,Music,Unassigned,1784908590.0,24938,4120,3.0,28073,96,https://music.youtube.com/playlist?list=OLAK5uy_k6mofirDlpB_4HEttra_0kYT_TPh6FZi0,2001.0,0,1,0,0,0,0.66,0.73,0.0
11118,Soon as I Get Home,Faith Evans,Music/Faith Evans - Soon as I Get Home.mp3,324000,Music,Unassigned,1785438004.0,14257,11411,3.0,47903,117,https://music.youtube.com/playlist?list=OLAK5uy_mfp6CkfukKd4HHV4_aRpwJqxYZ1WtvvWg,1995.0,0,1,0,0,0,0.66,0.48,0.0
11120,Dance to the Music,Sly & the Family Stone,Music/Sly & the Family Stone - Dance to the Music.mp3,179000,Music,Unassigned,1784923204.0,441,6651,3.0,53104,129,https://music.youtube.com/playlist?list=OLAK5uy_mBIgyzrMshGtism4mWv1hiboE1kK7HB2A,2007.0,0,1,0,0,0,0.71,0.98,0.0
11121,Butterflies,Michael Jackson,Music/Michael Jackson - Butterflies.mp3,279000,Music,Throwbacks,1785430804.0,21548,5699,3.0,40797,89,https://music.youtube.com/playlist?list=OLAK5uy_lQq3vGlP81JruELvDx3izUej85ZXIhoLA,2001.0,0,1,0,0,0,0.71,0.94,0.0
11124,Like You'll Never See Me Again,Alicia Keys,Music/Alicia Keys - Like You'll Never See Me Again.mp3,315000,Music,Unassigned,1785477603.0,25844,7835,3.0,25821,65,https://music.youtube.com/playlist?list=OLAK5uy_nPfSk0GDFVw4qAZWdNDTI3PLo-RkhwlZA,2007.0,0,1,0,0,0,0.55,0.83,0.0
11127,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,Music/Marvin Gaye & Tammi Terrell - Ain’t No Mountain High Enough.mp3,151000,Music,Unassigned,1785365446.0,13862,7905,3.0,10635,129,https://music.youtube.com/playlist?list=OLAK5uy_krX0fJe76Bn94CYq8Vw-zFmQ9UDEF_Kcg,2001.0,0,1,0,0,0,0.0,0.0,0.0
11133,Friend of Mine (remix),Kelly Price,Music/Kelly Price - Friend of Mine (remix).mp3,377000,Music,Unassigned,1785405608.0,32345,6303,3.0,51479,117,https://music.youtube.com/playlist?list=OLAK5uy_mqUc9rpuHEpJWFemwmEzpg_3Z2oXsXlCE,1998.0,0,1,0,0,0,0.0,0.0,0.0
11135,I Choose You,Mario,Music/Mario - I Choose You.mp3,265000,Music,Unassigned,1783440262.0,26006,4793,3.0,30627,90,,2009.0,0,1,0,0,0,0.68,0.91,0.0
11139,Old Lovas,Dwele,Music/Dwele - Old Lovas.mp3,282000,Music,Unassigned,1783789817.0,33042,7232,3.0,56982,123,https://music.youtube.com/playlist?list=OLAK5uy_mD5RDUc6enfrV4HVDLU_o2HZR-0hsIWJY,2005.0,0,1,0,0,0,0.0,0.0,0.0
11141,Can't Let Go,Anthony Hamilton,Music/Anthony Hamilton - Can’t Let Go.mp3,235056,Music,Throwbacks,1785462964.0,1950,3470,3.0,21850,127,https://music.youtube.com/playlist?list=OLAK5uy_m0huMG1txKPaIV7mgy9JiSfhITJ1rQnkA,2005.0,0,1,0,0,0,0.65,0.41,0.0
11146,Snatching It Back,Clarence Carter,Music/Clarence Carter - Snatching It Back.mp3,170000,Music,Unassigned,1784948290.0,9102,3191,3.0,15000,101,https://music.youtube.com/playlist?list=OLAK5uy_l1HtNrhzfBMdp8AFWraF3RQH7kVM1w-tk,1992.0,0,1,0,0,0,0.67,0.4599999999999999,0.0
11162,In My Mind,Heather Headley,Music/Heather Headley - In My Mind.mp3,244000,Music,Unassigned,1785395456.0,58561,3632,3.0,38545,119,https://music.youtube.com/playlist?list=OLAK5uy_lBMFSMMGeB5eYxcSVPyfzbkXWbzRKSg2I,2005.0,0,1,0,0,0,0.62,0.85,0.0
11163,Are U Still Down,Jon B.,Music/Jon B. - Are U Still Down.mp3,266000,Music,Unassigned,1784942434.0,163,2843,3.0,28816,91,https://music.youtube.com/playlist?list=OLAK5uy_m3_lKadOUcJXag3ell8ZHsmYU4K1moQ44,1997.0,0,1,0,0,0,0.73,0.98,0.0
11168,So Good,Destiny's Child,Music/Destiny’s Child - So Good.mp3,191000,Music,Unassigned,1785388308.0,11494,242,3.0,48553,97,https://music.youtube.com/playlist?list=OLAK5uy_m1-gIcD6_9eNcRaSTKGfKLKFXKNRtSyhc,1999.0,0,1,0,0,0,0.89,0.96,0.0
11174,Remarkable (feat. Terry Dexter),Jaheim,Music/Jaheim feat. Terry Dexter - Remarkable.mp3,292000,Music,Unassigned,1784909093.0,19389,800,3.0,27794,99,https://music.youtube.com/playlist?list=OLAK5uy_msBxJTT_Tme3zwDU67kCSliqoi8UMTdmg,2001.0,0,1,0,0,0,0.0,0.0,0.0
11179,Love Calls,Kem,Music/Kem - Love Calls.mp3,313000,Music,Unassigned,1784898586.0,5898,6117,3.0,12957,143,https://music.youtube.com/playlist?list=OLAK5uy_kK8_tiKQuda-XYGoXNGsggZSuu6bkNG2k,2002.0,0,1,0,0,0,0.82,0.56,0.0
11186,Emotion,Destiny's Child,Music/Destiny’s Child - Emotion.mp3,236000,Music,Unassigned,1785358805.0,56123,3911,3.0,11215,173,https://music.youtube.com/playlist?list=OLAK5uy_mmknFkUeP48oC_XCKVHNU60QTNdgq4xyU,2001.0,0,1,0,0,0,0.42,0.83,0.0
11187,"Rainbow '65, Part 2",Gene Chandler,"Music/Gene Chandler - Rainbow '65, Part 2.mp3",164712,Music,Unassigned,1785365835.0,3994,3451,3.0,14884,172,https://music.youtube.com/playlist?list=OLAK5uy_noAmqYFLg2J65yD9HmljEEQFd3atOCVYg,1997.0,0,1,0,0,0,0.0,0.0,0.0
11188,Don't Walk Away (Pop Walk),Jade,Music/Jade - Don’t Walk Away (Pop Walk).mp3,221136,Music,Unassigned,1784873044.0,11796,10465,3.0,11308,103,https://music.youtube.com/playlist?list=OLAK5uy_nXoJSdXtCuIF2DYpo28E-ilRK4ZRxi1kk,1992.0,0,1,0,0,0,0.0,0.0,0.0
11190,I'm Gonna Be,Donell Jones,Music/Donell Jones - I'm Gonna Be.mp3,285000,Music,Unassigned,1781614806.0,22221,5211,3.0,37013,92,https://music.youtube.com/playlist?list=OLAK5uy_kdFodgQla-sXhXz5eSPB7TKRg4CeEFUms,2005.0,0,0,0,0,0,0.58,0.93,0.0
11193,Shake It Off,Mariah Carey,Music/Mariah Carey - Shake It Off.mp3,232000,Music,Unassigned,1784839901.0,279,6790,3.0,55565,136,https://music.youtube.com/playlist?list=OLAK5uy_kYhN32qmQ2lB9TqY3todUNhsiCZxdiILc,2005.0,0,1,0,0,0,0.77,0.79,0.0
11194,My Boo (radio mix),Ghost Town DJ's,Music/Ghost Town DJ’s - My Boo (radio mix).mp3,252000,Music,Unassigned,1785405985.0,29652,6628,3.0,59652,65,https://music.youtube.com/playlist?list=OLAK5uy_l1vjLrERxe_gLKwOYsh00chYt0Gbgzh1E,2018.0,0,1,0,0,0,0.0,0.0,0.0
11202,Sittin' Up in My Room,Brandy,Music/Brandy - Sittin’ Up in My Room.mp3,291000,Music,Unassigned,1785459603.0,302,7650,3.0,29234,92,https://music.youtube.com/playlist?list=OLAK5uy_m_gO8Djkm2nx9duM72HsOMuTqid0fNfh4,2005.0,0,1,0,0,0,0.0,0.0,0.0
11211,Single Life,Cameo,Music/Cameo - Single Life.mp3,269000,Music,Unassigned,1784829331.0,6664,3679,3.0,34992,112,https://music.youtube.com/playlist?list=OLAK5uy_lktt8wVC5MOJvG7VSap_d4ZGzvotiS8s8,2001.0,0,1,0,0,0,0.0,0.0,0.0
11212,Makin' Good Love,Avant,Music/Avant - Makin' Good Love.mp3,271416,Music,Unassigned,1784922680.0,11447,5123,3.0,24915,142,https://music.youtube.com/playlist?list=OLAK5uy_kY5mZBCBj3dFRhSu3ETl_DUc7ZLBlF0rU,2002.0,0,1,0,0,0,0.8,0.76,0.0
11216,Cater 2 U,Destiny's Child,Music/Destiny’s Child - Cater 2 U.mp3,244000,Music,Throwbacks,1783757455.0,37872,1009,3.0,52407,125,https://music.youtube.com/playlist?list=OLAK5uy_lUzDg742TuNNlemGzXmrDNmaUldad26Hw,2001.0,0,1,0,0,0,0.61,0.71,0.0
11224,Brown Skin,India.Arie,Music/India.Arie - Brown Skin.mp3,236000,Music,Throwbacks,1784900830.0,5550,1589,3.0,31533,119,https://music.youtube.com/playlist?list=OLAK5uy_nDM_zUf4Mu7IF9LLjii2b6Gjg6Li3HXmM,2001.0,0,1,0,0,0,0.57,0.74,0.0
11227,Where Would I Be (The Question),Kindred the Family Soul,Music/Kindred the Family Soul - Where Would I Be (The Question).mp3,286000,Music,Unassigned,1784832638.0,580,12990,3.0,11796,161,https://music.youtube.com/playlist?list=OLAK5uy_kvxnK50DE1qEDe8iHNvvaKrd8TPP0ZYEg,2009.0,0,1,0,0,0,0.0,0.0,0.0
11228,She's All I Got (Remix) (feat. Fabolous and E40),Jimmy Cozier,Music/Jimmy Cozier - She's All I Got (Remix) (feat. Fabolous and E40).mp3,249000,Music,Unassigned,1783767055.0,9636,1171,3.0,50411,112,,2001.0,0,1,0,0,0,0.0,0.0,0.0
11237,Say My Name,Destiny's Child,Music/Destiny’s Child - Say My Name.mp3,267000,Music,Unassigned,1784840133.0,17926,730,3.0,44745,138,https://music.youtube.com/playlist?list=OLAK5uy_nzHe-VCWcueMZv929tTjgwsiyJCNEPKoE,1999.0,0,1,0,0,0,0.72,0.72,0.0
11238,I'm Cheatin',Dwele,Music/Dwele - I'm Cheatin’.mp3,222000,Music,Unassigned,1784850717.0,4226,2239,3.0,21595,92,https://music.youtube.com/playlist?list=OLAK5uy_nOvrD-apG6AMSAxu3Xa5lkmHcli7wZWvo,2008.0,0,1,0,0,0,0.75,0.29,0.0
11239,I Wish,Carl Thomas,Music/Carl Thomas - I Wish.mp3,228312,Music,Unassigned,1784826219.0,21432,4027,3.0,26053,89,https://music.youtube.com/playlist?list=OLAK5uy_lR4Rd2SzTxcgWxLk5ClmeD9TbEAyb_8Pw,2000.0,0,1,0,0,0,0.74,0.94,0.0
11242,I Do (Whatcha Say Boo),Jon B.,Music/Jon B. - I Do (Whatcha Say Boo).mp3,286000,Music,Unassigned,1785474000.0,26308,3168,3.0,33599,77,https://music.youtube.com/playlist?list=OLAK5uy_ms4Yj4liT8k-4cy_9ZeRZLAJMIblkIxd0,1997.0,0,1,0,0,0,0.66,0.91,0.0
11250,U Should've Known Better,Monica,Music/Monica - U Should’ve Known Better.mp3,257000,Music,Unassigned,1785444430.0,28584,1914,3.0,10890,122,https://music.youtube.com/playlist?list=OLAK5uy_k9KPNjZkdPbzidfOlKdZ5Jv4jRqXMOXUo,2003.0,0,1,0,0,0,0.76,0.8,0.0
11254,Little Things,India.Arie,Music/India.Arie - Little Things.mp3,188000,Music,Unassigned,1785383372.0,12864,1310,3.0,28003,92,https://music.youtube.com/playlist?list=OLAK5uy_lQHyVBzMOMzRTJndh9gc4ijcozAEhVyo4,2002.0,0,1,0,0,0,0.8,0.93,0.0
11255,"Independent Women, Pt. 1",Destiny's Child,"Music/Destiny’s Child - Independent Women, Pt. 1.mp3",221000,Music,Unassigned,1785487631.0,3576,7046,3.0,29791,99,https://music.youtube.com/playlist?list=OLAK5uy_mmknFkUeP48oC_XCKVHNU60QTNdgq4xyU,2001.0,0,1,0,0,0,0.0,0.0,0.0
11258,Sitting in the Park,Billy Stewart,Music/Billy Stewart - Sitting in the Park.mp3,200000,Music,Unassigned,1785377499.0,13839,6535,3.0,47717,172,,1989.0,0,1,0,0,0,0.0,0.0,0.0
11261,I Wanna Be Down,Brandy,Music/Brandy - I Wanna Be Down.mp3,247608,Music,Unassigned,1784922952.0,36084,5304,3.0,40983,86,https://music.youtube.com/playlist?list=OLAK5uy_mLsuQ14jVQBWpQI8esCSd_8wEA0MAZQ_M,2005.0,0,1,0,0,0,0.9,0.6699999999999999,0.0
11263,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,Music/Aretha Franklin - (You Make Me Feel Like) A Natural Woman.mp3,160000,Music,Throwbacks,1783745890.0,15418,2518,3.0,52291,110,https://music.youtube.com/playlist?list=OLAK5uy_kTuv8yElC8rw3sZ6q9PzP0g9NRzfhmiAY,2007.0,0,1,0,0,0,0.65,0.78,0.0
11265,When a Man Loves a Woman,Percy Sledge,Music/Percy Sledge - When a Man Loves a Woman.mp3,175000,Music,Unassigned,1784873265.0,604,3865,3.0,25403,97,https://music.youtube.com/playlist?list=OLAK5uy_l4yrturg_RQsiCP1rYCy49mKy1nHWPIVo,2000.0,0,1,0,0,0,0.52,0.87,0.0
11270,You Don't Know My Name,Alicia Keys,Music/Alicia Keys - You Don’t Know My Name.mp3,364000,Music,Unassigned,1785420536.0,697,2773,3.0,43793,83,https://music.youtube.com/playlist?list=OLAK5uy_nvSdSwMAiyUVZvju_n77E_btCyhhbmApw,2003.0,0,1,0,0,0,0.27,0.41,0.0
11271,Music for Love,Mario,Music/Mario - Music for Love.mp3,229632,Music,Unassigned,1785394299.0,17345,1719,3.0,35782,123,https://music.youtube.com/playlist?list=OLAK5uy_nCuJ0JszjtdJq2Fnio68Ujo3xy3vI-fr4,2007.0,0,1,0,0,0,0.71,0.86,0.0
11272,Get On Up,The Esquires,Music/The Esquires - Get On Up.mp3,146000,Music,Unassigned,1783710528.0,9381,6512,3.0,36804,117,https://music.youtube.com/playlist?list=OLAK5uy_liH9q5gow85M4QZ8JFMx4SFBnqlYHxqSg,1995.0,0,1,0,0,0,0.72,0.27,0.0
11273,Free Yourself,Fantasia,Music/Fantasia - Free Yourself.mp3,257000,Music,Unassigned,1783803343.0,16788,5513,3.0,18971,108,https://music.youtube.com/playlist?list=OLAK5uy_mICbzfPYyqJeCb1hLt0K8-N5CUY5Z6Y3Y,2004.0,0,1,0,0,0,0.72,0.31,0.0
11275,Gettin' In the Way,Jill Scott,Music/Jill Scott - Gettin' In the Way.mp3,215000,Music,Unassigned,1785484804.0,2043,1287,3.0,20480,135,https://music.youtube.com/playlist?list=OLAK5uy_leYSrBLvFMBuTcq6MQKquAcneaa3rnS7w,2000.0,0,1,0,0,0,0.71,0.83,0.0
11277,Heard It All Before,Sunshine Anderson,Music/Sunshine Anderson - Heard It All Before.mp3,250000,Music,Unassigned,1783717555.0,10310,5792,3.0,44350,96,https://music.youtube.com/playlist?list=OLAK5uy_lA-vsbC82-4RDYNcn6eGXkqrWchrMzC0c,2001.0,0,1,0,0,0,0.7,0.93,0.0
11291,If You Think You're Lonely Now,Bobby Womack,Music/Bobby Womack - If You Think You’re Lonely Now.mp3,329000,Music,Unassigned,1785429306.0,9985,10389,1.0,42098,72,https://music.youtube.com/playlist?list=OLAK5uy_lPdfiWy1WS-WR8Fwg3GAGWZKKYB3tngiU,2021.0,0,1,0,0,0,0.64,0.5700000000000001,0.0
11292,The Roof (Back in Time) (Mobb Deep extended version),Mariah Carey,Music/Mariah Carey - The Roof (Back in Time) (Mobb Deep extended version).mp3,314064,Music,Unassigned,1785379185.0,18019,7978,1.0,55217,96,https://music.youtube.com/playlist?list=OLAK5uy_nVqtY_g94Y42VshH1U1UWVM9k-oUs4j0M,1998.0,0,1,0,0,0,0.0,0.0,0.0
11295,You & I,Avant,Music/Avant - You & I.mp3,238872,Music,Unassigned,1783385461.0,1138,10227,1.0,42400,130,https://music.youtube.com/playlist?list=OLAK5uy_kSa8jUefKubC_RlUT-UozQsTSVAX-Zu9o,2013.0,0,1,0,0,0,0.56,0.85,0.0
11296,Don't Let The Sun Catch You Cryin',Ray Charles,Music/Ray Charles - Don't Let The Sun Catch You Cryin'.mp3,223000,Music,Unassigned,1783780876.0,8406,1798,1.0,19412,130,https://music.youtube.com/playlist?list=OLAK5uy_mQ6eLNv1GWaGnuJx7ANq7gE9eHdRXO7GQ,2005.0,0,1,0,0,0,0.3,0.3399999999999999,0.0
11305,Midnight Train to Georgia,Gladys Knight & the Pips,Music/Gladys Knight & the Pips - Midnight Train to Georgia.mp3,281000,Music,Unassigned,1783773302.0,372,6883,1.0,16068,89,,1973.0,0,1,0,0,0,0.59,0.76,0.0
11309,Rub You the Right Way,Johnny Gill,Music/Johnny Gill - Rub You the Right Way.mp3,332000,Music,Throwbacks,1785389968.0,5201,8067,1.0,38081,112,https://music.youtube.com/playlist?list=OLAK5uy_mmasU69VVEhMeAi1Xma7HKYkENtNH1yNU,1997.0,0,1,0,0,0,0.68,0.97,0.0
11311,Let's Get It On,Marvin Gaye,Music/Marvin Gaye - Let’s Get It On.mp3,292000,Music,Unassigned,1783740922.0,4667,7533,1.0,11471,167,https://music.youtube.com/playlist?list=OLAK5uy_lno9TRSHksq_rJEBKvGHDZ5jDvjpkVVew,2011.0,0,1,0,0,0,0.55,0.96,0.0
11313,So Into You,Tamia,Music/Tamia - So Into You.mp3,261000,Music,Unassigned,1785360908.0,24776,6837,1.0,39126,184,https://music.youtube.com/playlist?list=OLAK5uy_n09ga8Ga7Uu0NWy7FDcSstQPei8HFuosU,1998.0,0,1,0,0,0,0.66,0.93,0.0
11321,If I Don't Have You,Tamar Braxton,Music/Tamar Braxton - If I Don’t Have You.mp3,252000,Music,New School,1784820910.0,27516,2262,1.0,14373,189,https://music.youtube.com/playlist?list=OLAK5uy_kdu1-q5HUAC2G7EJm05X16O-1f1leijr4,2015.0,0,1,0,0,0,0.4,0.56,0.0
11332,High,Ledisi,Music/Ledisi - High.mp3,244000,Music,New School,1785382856.0,2740,12595,1.0,15720,139,https://music.youtube.com/playlist?list=OLAK5uy_lndemVH5CfdD9EhG8HD8RRfZ5CigVjq5k,2017.0,0,1,0,0,0,0.79,0.95,0.0
11335,Stroke You Up,Changing Faces,Music/Changing Faces - Stroke You Up.mp3,352000,Music,Unassigned,1785447308.0,11680,10157,1.0,58863,131,https://music.youtube.com/playlist?list=OLAK5uy_nnyNpahYeZ_jKQ7ebVKwruaplsjytNolw,1994.0,0,1,0,0,0,0.73,0.72,0.0
11337,Everytime You Go Away,Brian McKnight,Music/Brian McKnight - Everytime You Go Away.mp3,282000,Music,New School,1783345902.0,38359,12154,1.0,51966,113,https://music.youtube.com/playlist?list=OLAK5uy_nN68LQfsZ_eZjohkUmOQ1JGdip__8gzzw,2010.0,0,1,0,0,0,0.67,0.94,0.0
11340,Lonely Teardrops,Jackie Wilson,Music/Jackie Wilson - Lonely Teardrops.mp3,163000,Sweeper,Classics,1785472506.0,1370,6976,1.0,14838,137,https://music.youtube.com/playlist?list=OLAK5uy_l49zaiyEl9TGL2rAw3FtYNH3zUP8v9xwI,1958.0,0,1,0,0,0,0.6,0.4,0.0
11351,Hurt You,Toni Braxton & Babyface,Music/Toni Braxton & Babyface - Hurt You.mp3,249000,Music,New School,1784940051.0,42841,4515,1.0,15186,89,https://music.youtube.com/playlist?list=OLAK5uy_keuMq9aSD1syOKHC6EkNGBT_p48qgDCxA,2014.0,0,1,0,0,0,0.0,0.0,0.0
11357,Nothing Left to Say,Mint Condition,Music/Mint Condition - Nothing Left to Say.mp3,284000,Music,New School,1783744835.0,4040,4468,1.0,42771,127,https://music.youtube.com/playlist?list=OLAK5uy_mVvW82BySr-0EvPweRtPhs94AjL-E7Sx8,2017.0,0,1,0,0,0,0.76,0.85,0.0
11371,I'm Still in Love With You,New Edition,Music/New Edition - I’m Still in Love With You.mp3,279000,Music,Unassigned,1783600508.0,15929,4910,1.0,40031,134,https://music.youtube.com/playlist?list=OLAK5uy_ks2L3QOZ3c8YichM5cuOy_gPF-uzBGdYk,1996.0,0,1,0,0,0,0.74,0.56,0.0
11378,A Woman Needs to Be Loved,Tyrone Davis,Music/Tyrone Davis - A Woman Needs to Be Loved.mp3,169000,Music,Throwbacks,1783796231.0,1858,6396,3.0,32601,94,https://music.youtube.com/playlist?list=OLAK5uy_nAxzwWAAHT577rTTL7EHup_MwRjYgxX_4,2005.0,0,1,0,0,0,0.62,0.38,0.0
11379,I O U,Freeez,Music/Freeez - I O U.mp3,231000,Music,Unassigned,1783749604.0,4830,3540,1.0,27632,117,https://music.youtube.com/playlist?list=OLAK5uy_l7qfAlWQKk_hiiNPIubXuxnFaojQ7TiMM,2011.0,0,1,0,0,0,0.0,0.0,0.0
11384,Let It Flow,Toni Braxton,Music/Toni Braxton - Let It Flow.mp3,262000,Music,Unassigned,1783690656.0,209,8416,1.0,10495,168,https://music.youtube.com/playlist?list=OLAK5uy_kirq8yhuSe1VO2x_Yer2DR9Cs5ehLbDbg,1996.0,0,1,0,0,0,0.66,0.49,0.0
11388,Sing a Simple Song (alternate mix),Sly & the Family Stone,Music/Sly & the Family Stone - Sing a Simple Song (alternate mix).mp3,355000,Music,New School,1785465545.0,16834,3470,1.0,29605,96,https://music.youtube.com/playlist?list=OLAK5uy_lqqNKO0fdm-k4O5jlZCtdDwIABck0qv1g,2025.0,0,1,0,0,0,0.0,0.0,0.0
11394,You Are Everything,The Stylistics,Music/The Stylistics - You Are Everything.mp3,163000,Music,Unassigned,1784792110.0,15116,5444,1.0,26169,144,,1973.0,0,1,0,0,0,0.5,0.14,0.0
11395,Natural High,Bloodstone,Music/Bloodstone - Natural High.mp3,240000,Music,Unassigned,1783745119.0,38011,3331,7.0,19249,172,,1972.0,0,1,0,0,0,0.34,0.27,0.0
11398,For Once in My Life,Stevie Wonder,Live/Stevie Wonder - For Once in My Life.mp3,167000,Music,Live,1781770334.0,29141,2657,7.0,14048,108,,1968.0,0,1,0,0,0,0.53,0.8,0.0
11399,Outstanding,The Gap Band,Music/The Gap Band - Outstanding.mp3,339000,Music,Old School,1783390160.0,1881,10064,7.0,13723,99,,1982.0,0,1,0,0,0,0.8,0.5900000000000001,0.0
